stationId,stationName,latitude,longitude
1154,TOURNAI,50.615141816804844,3.388492484343276
818,MELR-HOTTON,50.22253539285447,5.346178447443145
203,BRAINE-L'ALL,50.64367353246769,4.363394702678371
267,CH'DFONTAINE,50.57328744502597,5.688448772904131
210,BRUGGE,51.22266043095538,3.201678747582974
1181,VEURNE,51.07391661820733,2.669750487403637
34,ANSEREMME,50.238013493316494,4.905565624296302
258,CHARL-OUEST,50.41220705285437,4.437641137969656
378,ESSENE-LOMB,50.882398692140114,4.115166601057234
409,FLORENVILLE,49.70723922741239,5.331285482846181
647,KORTEMARK,51.02513426910576,3.043944762312061
916,NOSSEGEM,50.89300415046401,4.543312926825426
336,DUFFEL,51.13368368793974,4.476896806875041
471,GODARVILLE,50.49572848742678,4.324807411007554
1973,GERMOIR,50.83101229975814,4.378599139352776
67,APPELTERRE,50.80691967863315,3.956989676456527
929,OOSTENDE,51.22794248315333,2.926625863197558
166,BLANKENBERGE,51.31228295182011,3.133562308706298
442,GENDRON-CELL,50.19034554043201,5.005903558228381
383,EVERE,50.8682065685372,4.401355062293688
100,AYE,50.2248529224513,5.30063876717516
565,HEUSDEN,51.03831376551328,5.280683551561018
191,BORDET,50.8682065685372,4.401355062293688
190,BOORTMEERB,50.96626270702382,4.613329769481092
789,MARCHE-DAMES,50.480718861804796,4.964576135362847
684,LANDEN,50.69469090868595,5.248963056690454
732,LIER,51.13604368651541,4.561775772658208
1060,SCHOONAARDE,51.014737627992446,4.062437122289402
158,BINCHE,50.408563854714735,4.172759557130059
540,HEIST,51.334177499078464,3.240489638663327
401,FLEMALLE-GDE,50.6052596351082,5.481089013737424
105,BALEGEM-DORP,50.92004304051835,3.791056533864412
996,RIVAGE,50.45662378972361,5.567151863844289
457,GENVAL,50.71351481096948,4.530823605161433
1262,ZEEBR-DORP,51.32659216206747,3.196840129702206
68,ARCHENNES,50.73643857537926,4.649935387130406
221,BRUXELLES-ND,50.85959959838314,4.361252318634822
